model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi7,LogisticRegression(max_iter=100000),0.98,0.06,2.82,pi8,0.3,0.6813243662700466,0.710812209001552,37.52,0.98,38.298549107142854,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi3,0.0,0.9855222337125129,0.9855222337125129,33.12,0.0,38.298549107142854,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi5,0.0,0.9818840579710145,0.9818840579710145,34.56,0.99,38.298549107142854,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi6,0.0,0.9880952380952381,0.9880952380952381,35.48,0.98,38.298549107142854,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi7,0.0,0.9824016563146998,0.9824016563146998,33.93,0.99,38.298549107142854,False
pi4,LogisticRegression(max_iter=100000),0.98,0.06,3.49,pi8,0.37,0.6135540610450078,0.710812209001552,33.93,0.98,38.298549107142854,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.73,pi3,0.0,0.9855222337125129,0.9855222337125129,38.74,0.0,38.298549107142854,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.73,pi4,0.0,0.9844800827728919,0.9844800827728919,34.56,0.99,38.298549107142854,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,2.73,pi8,0.3,0.677703052250388,0.710812209001552,33.66,0.99,38.298549107142854,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,122.32,pi3,0.27,0.9855222337125129,0.9855222337125129,35.88,0.0,38.298549107142854,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,122.32,pi4,0.27,0.9844800827728919,0.9844800827728919,33.93,0.99,38.298549107142854,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,122.32,pi5,0.27,0.9818840579710145,0.9818840579710145,33.66,0.98,38.298549107142854,False
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.71,0.03,122.32,pi7,0.27,0.9824016563146998,0.9824016563146998,37.52,0.99,38.298549107142854,False
pi1,LogisticRegression(max_iter=100000),0.86,0.01,0.76,pi5,0.05,0.8095238095238095,0.8412698412698413,935.56,0.0,1356.9856770833333,True
pi1,LogisticRegression(max_iter=100000),0.86,0.01,0.76,pi6,0.02,0.8809523809523809,0.8809523809523809,903.67,0.0,1356.9856770833333,True
pi1,LogisticRegression(max_iter=100000),0.86,0.01,0.76,pi7,0.02,0.8387096774193549,0.8387096774193549,1359.73,0.0,1356.9856770833333,True
pi1,LogisticRegression(max_iter=100000),0.86,0.01,0.76,pi8,0.35,0.5101289134438306,0.7071823204419889,1159.35,0.0,1356.9856770833333,True
pi5,LogisticRegression(max_iter=100000),0.84,0.01,0.83,pi1,0.04,0.8,0.8615384615384616,935.56,0.0,1356.9856770833333,True
pi5,LogisticRegression(max_iter=100000),0.84,0.01,0.83,pi3,0.0,0.8431372549019608,0.8627450980392157,1048.86,0.0,1356.9856770833333,True
pi5,LogisticRegression(max_iter=100000),0.84,0.01,0.83,pi4,0.0,0.8461538461538461,0.9038461538461539,1046.58,0.94,1356.9856770833333,True
pi5,LogisticRegression(max_iter=100000),0.84,0.01,0.83,pi6,0.04,0.8809523809523809,0.8809523809523809,918.43,0.98,1356.9856770833333,True
pi5,LogisticRegression(max_iter=100000),0.84,0.01,0.83,pi8,0.47,0.3701657458563536,0.7071823204419889,1280.11,0.95,1356.9856770833333,True
pi6,LogisticRegression(max_iter=100000),0.88,0.04,1.69,pi1,0.02,0.8615384615384616,0.8615384615384616,903.67,0.0,1356.9856770833333,True
pi6,LogisticRegression(max_iter=100000),0.88,0.04,1.69,pi4,0.02,0.9038461538461539,0.9038461538461539,1238.63,0.91,1356.9856770833333,True
pi6,LogisticRegression(max_iter=100000),0.88,0.04,1.69,pi5,0.07,0.8095238095238095,0.8412698412698413,918.43,0.94,1356.9856770833333,True
pi6,LogisticRegression(max_iter=100000),0.88,0.04,1.69,pi8,0.35,0.5316144874155924,0.7071823204419889,903.88,0.93,1356.9856770833333,True
pi7,LogisticRegression(max_iter=100000),0.84,0.01,0.79,pi1,0.02,0.8615384615384616,0.8615384615384616,1359.73,0.0,1356.9856770833333,True
pi8,LogisticRegression(max_iter=100000),0.71,0.06,25.98,pi1,0.23,0.47692307692307695,0.8615384615384616,1159.35,0.0,1356.9856770833333,True
pi8,LogisticRegression(max_iter=100000),0.71,0.06,25.98,pi3,0.2,0.5098039215686274,0.8627450980392157,1197.65,0.0,1356.9856770833333,True
pi8,LogisticRegression(max_iter=100000),0.71,0.06,25.98,pi4,0.23,0.4807692307692308,0.9038461538461539,1194.77,0.99,1356.9856770833333,True
pi8,LogisticRegression(max_iter=100000),0.71,0.06,25.98,pi5,0.25,0.4603174603174603,0.8412698412698413,1280.11,0.94,1356.9856770833333,True
pi8,LogisticRegression(max_iter=100000),0.71,0.06,25.98,pi6,0.23,0.47619047619047616,0.8809523809523809,903.88,0.92,1356.9856770833333,True
pi2,LogisticRegression(max_iter=100000),0.85,0.02,0.84,pi10,0.22,0.6230366492146597,0.6684118673647469,843.8,0.03,1356.9856770833333,True
pi10,LogisticRegression(max_iter=100000),0.67,0.02,1.45,pi2,0.17,0.49411764705882355,0.8470588235294118,843.8,0.51,1356.9856770833333,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.85,pi4,0.04,0.9038461538461539,0.9038461538461539,1184.19,0.0,1356.9856770833333,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.85,pi5,0.05,0.8095238095238095,0.8412698412698413,1048.86,0.0,1356.9856770833333,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.85,pi8,0.49,0.3701657458563536,0.7071823204419889,1197.65,0.0,1356.9856770833333,True
pi4,LogisticRegression(max_iter=100000),0.9,0.01,0.84,pi3,0.04,0.8627450980392157,0.8627450980392157,1184.19,0.0,1356.9856770833333,True
pi4,LogisticRegression(max_iter=100000),0.9,0.01,0.84,pi5,0.09,0.8095238095238095,0.8412698412698413,1046.58,0.82,1356.9856770833333,True
pi4,LogisticRegression(max_iter=100000),0.9,0.01,0.84,pi6,0.02,0.8809523809523809,0.8809523809523809,1238.63,0.79,1356.9856770833333,True
pi4,LogisticRegression(max_iter=100000),0.9,0.01,0.84,pi8,0.53,0.3701657458563536,0.7071823204419889,1194.77,0.88,1356.9856770833333,True
