model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi1,0.18,0.5070422535211268,0.8169014084507042,662.07,0.0,1456.462131076389,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi3,0.19,0.5,0.9230769230769231,971.5,0.0,1456.462131076389,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi4,0.2,0.48717948717948717,0.8974358974358975,1025.27,0.99,1456.462131076389,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi5,0.22,0.4642857142857143,0.6964285714285714,1187.04,1.0,1456.462131076389,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi6,0.22,0.46808510638297873,0.7872340425531915,888.49,0.9,1456.462131076389,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,8.41,pi7,0.22,0.46774193548387094,0.8548387096774194,1413.43,0.86,1456.462131076389,True
pi2,LogisticRegression(max_iter=100000),0.79,0.02,0.87,pi10,0.29,0.4937833037300178,0.6856127886323268,956.77,0.0,1456.462131076389,True
pi10,LogisticRegression(max_iter=100000),0.69,0.03,1.7,pi2,0.19,0.49295774647887325,0.7887323943661971,956.77,0.51,1456.462131076389,True
pi7,LogisticRegression(max_iter=100000),0.85,0.02,0.83,pi3,0.07,0.9230769230769231,0.9230769230769231,1389.34,0.0,1456.462131076389,True
pi7,LogisticRegression(max_iter=100000),0.85,0.02,0.83,pi8,0.47,0.3811912225705329,0.6890282131661442,1413.43,0.94,1456.462131076389,True
