model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi3,LogisticRegression(max_iter=100000),0.8,0.01,0.76,pi6,0.01,0.8085106382978723,0.851063829787234,1282.04,0.0,1479.1102487664473,True
pi3,LogisticRegression(max_iter=100000),0.8,0.01,0.76,pi7,0.02,0.7746478873239436,0.8169014084507042,1410.03,0.0,1479.1102487664473,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.72,pi1,0.01,0.85,0.8333333333333334,1113.43,0.0,1479.1102487664473,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.72,pi3,0.05,0.7954545454545454,0.7954545454545454,1153.18,0.0,1479.1102487664473,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.72,pi5,0.03,0.8115942028985508,0.8115942028985508,1112.46,0.77,1479.1102487664473,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.72,pi6,0.01,0.851063829787234,0.851063829787234,1290.87,0.81,1479.1102487664473,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.7,pi1,0.04,0.85,0.8333333333333334,938.22,0.0,1479.1102487664473,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.7,pi3,0.02,0.7954545454545454,0.7954545454545454,963.69,0.0,1479.1102487664473,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.7,pi4,0.03,0.8421052631578947,0.8421052631578947,1112.46,0.94,1479.1102487664473,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.03,pi1,0.0,0.85,0.8333333333333334,1061.0,0.0,1479.1102487664473,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.03,pi3,0.06,0.7954545454545454,0.7954545454545454,1282.04,0.0,1479.1102487664473,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.03,pi4,0.01,0.8421052631578947,0.8421052631578947,1290.87,1.0,1479.1102487664473,True
pi6,LogisticRegression(max_iter=100000),0.85,0.02,1.03,pi8,0.34,0.511002444987775,0.6797066014669927,654.72,0.83,1479.1102487664473,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,33.69,pi1,0.2,0.48333333333333334,0.8333333333333334,1525.85,0.0,1479.1102487664473,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,33.69,pi6,0.21,0.46808510638297873,0.851063829787234,654.72,0.96,1479.1102487664473,True
pi2,LogisticRegression(max_iter=100000),0.79,0.01,0.74,pi10,0.21,0.5743589743589743,0.7076923076923077,664.12,0.0,1479.1102487664473,True
pi10,LogisticRegression(max_iter=100000),0.71,0.02,1.59,pi2,0.22,0.4857142857142857,0.7857142857142857,664.12,0.47,1479.1102487664473,True
pi7,LogisticRegression(max_iter=100000),0.82,0.01,0.72,pi3,0.02,0.7954545454545454,0.7954545454545454,1410.03,0.0,1479.1102487664473,True
