model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi3,LogisticRegression(max_iter=100000),0.83,0.01,0.77,pi4,0.04,0.7954545454545454,0.8181818181818182,1281.06,0.0,2468.752068014706,True
pi3,LogisticRegression(max_iter=100000),0.83,0.01,0.77,pi5,0.03,0.8059701492537313,0.8059701492537313,1469.29,0.0,2468.752068014706,True
pi3,LogisticRegression(max_iter=100000),0.83,0.01,0.77,pi6,0.04,0.875,0.90625,883.97,0.0,2468.752068014706,True
pi3,LogisticRegression(max_iter=100000),0.83,0.01,0.77,pi8,0.43,0.4028690974297669,0.6933652121936641,1884.22,0.0,2468.752068014706,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.85,pi1,0.05,0.765625,0.796875,1211.34,0.0,2468.752068014706,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.85,pi3,0.02,0.8333333333333334,0.8333333333333334,1281.06,0.0,2468.752068014706,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.85,pi5,0.04,0.7761194029850746,0.8059701492537313,2265.24,0.92,2468.752068014706,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.85,pi6,0.06,0.875,0.90625,907.57,0.98,2468.752068014706,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.85,pi8,0.44,0.3735803945008966,0.6933652121936641,1620.14,0.91,2468.752068014706,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.75,pi1,0.02,0.78125,0.796875,1980.8,0.0,2468.752068014706,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.75,pi3,0.03,0.8333333333333334,0.8333333333333334,1469.29,0.0,2468.752068014706,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.75,pi4,0.01,0.7954545454545454,0.8181818181818182,2265.24,0.94,2468.752068014706,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.75,pi6,0.07,0.875,0.90625,2027.04,0.89,2468.752068014706,True
pi5,LogisticRegression(max_iter=100000),0.81,0.01,0.75,pi7,0.1,0.9047619047619048,0.9047619047619048,1980.2,0.82,2468.752068014706,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,1.63,pi1,0.09,0.8125,0.796875,970.58,0.0,2468.752068014706,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,1.63,pi3,0.03,0.875,0.8333333333333334,883.97,0.0,2468.752068014706,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,1.63,pi4,0.11,0.7954545454545454,0.8181818181818182,907.57,0.94,2468.752068014706,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,1.63,pi5,0.1,0.8059701492537313,0.8059701492537313,2027.04,0.81,2468.752068014706,True
pi6,LogisticRegression(max_iter=100000),0.91,0.02,1.63,pi8,0.39,0.5128511655708309,0.6933652121936641,1821.82,0.88,2468.752068014706,True
pi8,LogisticRegression(max_iter=100000),0.69,0.07,22.47,pi1,0.22,0.46875,0.796875,1040.92,0.0,2468.752068014706,True
pi8,LogisticRegression(max_iter=100000),0.69,0.07,22.47,pi3,0.21,0.4791666666666667,0.8333333333333334,1884.22,0.0,2468.752068014706,True
pi8,LogisticRegression(max_iter=100000),0.69,0.07,22.47,pi4,0.24,0.45454545454545453,0.8181818181818182,1620.14,0.9,2468.752068014706,True
pi8,LogisticRegression(max_iter=100000),0.69,0.07,22.47,pi6,0.22,0.46875,0.90625,1821.82,0.93,2468.752068014706,True
pi2,LogisticRegression(max_iter=100000),0.8,0.01,0.75,pi10,0.24,0.5697074010327022,0.7125645438898451,696.52,0.03,2468.752068014706,True
pi10,LogisticRegression(max_iter=100000),0.71,0.03,1.48,pi2,0.22,0.4878048780487805,0.8048780487804879,696.52,0.56,2468.752068014706,True
pi7,LogisticRegression(max_iter=100000),0.9,0.02,0.95,pi5,0.1,0.8059701492537313,0.8059701492537313,1980.2,0.94,2468.752068014706,True
