model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,142.02,pi3,0.28,0.9824016563146998,0.9824016563146998,33.46,0.0,42.60478515625,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,142.02,pi4,0.29,0.9865563598759048,0.9865563598759048,39.08,0.99,42.60478515625,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,142.02,pi5,0.28,0.9808389435525634,0.9808389435525634,34.72,0.98,42.60478515625,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,142.02,pi7,0.28,0.9787674779906784,0.9787674779906784,33.27,1.0,42.60478515625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.88,pi3,0.0,0.9824016563146998,0.9824016563146998,42.84,0.0,42.60478515625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.88,pi5,0.01,0.9808389435525634,0.9808389435525634,38.91,0.98,42.60478515625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.88,pi7,0.01,0.9787674779906784,0.9787674779906784,36.25,0.99,42.60478515625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.88,pi8,0.33,0.6573643410852713,0.6976744186046512,39.08,0.98,42.60478515625,False
pi1,LogisticRegression(max_iter=100000),0.87,0.02,0.94,pi4,0.08,0.7916666666666666,0.8125,655.19,0.0,1554.191097861842,True
pi1,LogisticRegression(max_iter=100000),0.87,0.02,0.94,pi5,0.15,0.7230769230769231,0.7076923076923077,1254.66,0.0,1554.191097861842,True
pi1,LogisticRegression(max_iter=100000),0.87,0.02,0.94,pi6,0.04,0.8297872340425532,0.8297872340425532,748.24,0.0,1554.191097861842,True
pi1,LogisticRegression(max_iter=100000),0.87,0.02,0.94,pi8,0.5,0.3687386843693422,0.6976463488231744,898.97,0.0,1554.191097861842,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.87,pi1,0.06,0.8709677419354839,0.8709677419354839,655.19,0.0,1554.191097861842,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.87,pi3,0.07,0.8870967741935484,0.9032258064516129,1296.69,0.0,1554.191097861842,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.87,pi6,0.02,0.8297872340425532,0.8297872340425532,758.34,0.88,1554.191097861842,True
pi4,LogisticRegression(max_iter=100000),0.81,0.01,0.87,pi8,0.44,0.3687386843693422,0.6976463488231744,828.5,0.81,1554.191097861842,True
pi5,LogisticRegression(max_iter=100000),0.71,0.02,0.76,pi1,0.18,0.8870967741935484,0.8709677419354839,1254.66,0.0,1554.191097861842,True
pi5,LogisticRegression(max_iter=100000),0.71,0.02,0.76,pi3,0.2,0.9032258064516129,0.9032258064516129,1150.55,0.0,1554.191097861842,True
pi5,LogisticRegression(max_iter=100000),0.71,0.02,0.76,pi8,0.33,0.37417018708509353,0.6976463488231744,1510.04,0.87,1554.191097861842,True
pi6,LogisticRegression(max_iter=100000),0.83,0.02,1.2,pi1,0.06,0.8870967741935484,0.8709677419354839,748.24,0.0,1554.191097861842,True
pi6,LogisticRegression(max_iter=100000),0.83,0.02,1.2,pi3,0.07,0.9032258064516129,0.9032258064516129,1321.37,0.0,1554.191097861842,True
pi6,LogisticRegression(max_iter=100000),0.83,0.02,1.2,pi4,0.02,0.8125,0.8125,758.34,0.89,1554.191097861842,True
pi6,LogisticRegression(max_iter=100000),0.83,0.02,1.2,pi7,0.01,0.8378378378378378,0.8513513513513513,1442.41,0.91,1554.191097861842,True
pi6,LogisticRegression(max_iter=100000),0.83,0.02,1.2,pi8,0.32,0.5129752564876282,0.6976463488231744,677.41,0.87,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi1,0.23,0.46774193548387094,0.8709677419354839,898.97,0.0,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi3,0.23,0.46774193548387094,0.9032258064516129,1190.93,0.0,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi4,0.2,0.5,0.8125,828.5,0.81,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi5,0.21,0.49230769230769234,0.7076923076923077,1510.04,0.9,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi6,0.23,0.46808510638297873,0.8297872340425532,677.41,0.83,1554.191097861842,True
pi8,LogisticRegression(max_iter=100000),0.7,0.08,28.7,pi7,0.18,0.5135135135135135,0.8513513513513513,1318.37,0.89,1554.191097861842,True
pi2,LogisticRegression(max_iter=100000),0.79,0.01,0.81,pi10,0.25,0.5344262295081967,0.6918032786885245,660.64,0.0,1554.191097861842,True
pi10,LogisticRegression(max_iter=100000),0.69,0.03,1.79,pi2,0.19,0.5,0.7875,660.64,0.52,1554.191097861842,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.94,pi4,0.09,0.8125,0.8125,1296.69,0.0,1554.191097861842,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.94,pi5,0.2,0.7076923076923077,0.7076923076923077,1150.55,0.0,1554.191097861842,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.94,pi6,0.07,0.8297872340425532,0.8297872340425532,1321.37,0.0,1554.191097861842,True
pi3,LogisticRegression(max_iter=100000),0.9,0.02,0.94,pi8,0.5,0.4019312009656005,0.6976463488231744,1190.93,0.0,1554.191097861842,True
pi7,LogisticRegression(max_iter=100000),0.85,0.02,0.89,pi6,0.06,0.7872340425531915,0.8297872340425532,1442.41,0.94,1554.191097861842,True
pi7,LogisticRegression(max_iter=100000),0.85,0.02,0.89,pi8,0.43,0.42426071213035604,0.6976463488231744,1318.37,0.96,1554.191097861842,True
