model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.76,0.01,0.74,pi4,0.04,0.8085106382978723,0.8297872340425532,1299.24,0.0,1829.05546875,True
pi1,LogisticRegression(max_iter=100000),0.76,0.01,0.74,pi5,0.02,0.7391304347826086,0.782608695652174,975.38,0.0,1829.05546875,True
pi1,LogisticRegression(max_iter=100000),0.76,0.01,0.74,pi6,0.07,0.8333333333333334,0.8666666666666667,971.18,0.0,1829.05546875,True
pi1,LogisticRegression(max_iter=100000),0.76,0.01,0.74,pi8,0.38,0.3812423873325213,0.6930572472594397,853.87,0.0,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi1,0.09,0.7818181818181819,0.7636363636363637,1112.07,0.98,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi4,0.05,0.8297872340425532,0.8297872340425532,1393.57,0.0,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi5,0.09,0.782608695652174,0.782608695652174,1442.69,0.0,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi6,0.01,0.8666666666666667,0.8666666666666667,998.61,0.0,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi7,0.07,0.8,0.7857142857142857,1751.26,0.0,1829.05546875,True
pi3,LogisticRegression(max_iter=100000),0.88,0.01,0.72,pi8,0.36,0.5121802679658952,0.6930572472594397,1017.69,0.0,1829.05546875,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.74,pi1,0.05,0.7818181818181819,0.7636363636363637,1299.24,0.0,1829.05546875,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.74,pi3,0.05,0.875,0.875,1393.57,0.0,1829.05546875,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.74,pi5,0.05,0.782608695652174,0.782608695652174,1700.54,0.95,1829.05546875,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.74,pi6,0.04,0.8666666666666667,0.8666666666666667,1136.36,0.85,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi1,0.0,0.7818181818181819,0.7636363636363637,975.38,0.0,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi3,0.09,0.875,0.875,1442.69,0.0,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi4,0.05,0.8297872340425532,0.8297872340425532,1700.54,0.95,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi6,0.08,0.8666666666666667,0.8666666666666667,1040.81,0.89,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi7,0.02,0.8,0.7857142857142857,1768.83,0.84,1829.05546875,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.67,pi8,0.27,0.5091352009744214,0.6930572472594397,950.38,0.83,1829.05546875,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,0.91,pi1,0.08,0.7818181818181819,0.7636363636363637,971.18,0.0,1829.05546875,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,0.91,pi3,0.01,0.875,0.875,998.61,0.0,1829.05546875,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,0.91,pi4,0.04,0.8297872340425532,0.8297872340425532,1136.36,0.82,1829.05546875,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,0.91,pi5,0.08,0.782608695652174,0.782608695652174,1040.81,0.85,1829.05546875,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,0.91,pi8,0.36,0.5091352009744214,0.6930572472594397,726.44,0.9,1829.05546875,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.92,pi1,0.18,0.509090909090909,0.7636363636363637,853.87,0.0,1829.05546875,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.92,pi3,0.19,0.5,0.875,1017.69,0.0,1829.05546875,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.92,pi5,0.19,0.5072463768115942,0.782608695652174,950.38,0.85,1829.05546875,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.92,pi6,0.19,0.5,0.8666666666666667,726.44,0.89,1829.05546875,True
pi2,LogisticRegression(max_iter=100000),0.76,0.01,0.72,pi10,0.27,0.4905335628227194,0.693631669535284,665.42,0.0,1829.05546875,True
pi10,LogisticRegression(max_iter=100000),0.69,0.02,1.44,pi2,0.18,0.5161290322580645,0.7580645161290323,665.42,0.55,1829.05546875,True
pi7,LogisticRegression(max_iter=100000),0.79,0.01,0.74,pi3,0.11,0.9,0.875,1751.26,0.0,1829.05546875,True
pi7,LogisticRegression(max_iter=100000),0.79,0.01,0.74,pi5,0.0,0.782608695652174,0.782608695652174,1768.83,0.97,1829.05546875,True
