,humidity,temperature,experiment,pi
198,-0.7763274635420104,0.7836427527985279,1,pi2
199,-0.7763274635420104,0.7836427527985279,1,pi2
200,-0.7763274635420104,0.7836427527985279,1,pi2
201,-0.8665994691698176,0.9358604144299905,1,pi2
202,-0.8665994691698176,0.9358604144299905,1,pi2
203,-0.8665994691698176,0.9358604144299905,1,pi2
204,-0.9568714747976248,0.9358604144299905,1,pi2
205,-0.9568714747976248,0.9358604144299905,1,pi2
206,-0.9568714747976248,0.9358604144299905,1,pi2
207,-0.9568714747976248,0.9358604144299905,1,pi2
208,-0.9568714747976248,0.9358604144299905,1,pi2
209,-0.9568714747976248,0.9358604144299905,1,pi2
210,-0.9568714747976248,0.9358604144299905,1,pi2
211,-0.9568714747976248,0.9358604144299905,1,pi2
212,-0.9568714747976248,0.9358604144299905,1,pi2
213,-0.9568714747976248,0.9358604144299905,1,pi2
214,-0.8665994691698176,0.9358604144299905,1,pi2
215,-0.8665994691698176,0.9358604144299905,1,pi2
216,-0.7763274635420104,0.7836427527985279,1,pi2
217,-0.7763274635420104,0.7836427527985279,1,pi2
218,-0.7763274635420104,0.7836427527985279,1,pi2
219,-0.6860554579142032,0.7836427527985279,1,pi2
220,-0.7763274635420104,0.6314250911670652,1,pi2
221,-0.7763274635420104,0.6314250911670652,1,pi2
222,-0.6860554579142032,0.6314250911670652,1,pi2
223,-0.6860554579142032,0.6314250911670652,1,pi2
224,-0.6860554579142032,0.6314250911670652,1,pi2
225,-0.6860554579142032,0.6314250911670652,1,pi2
226,-0.595783452286396,0.6314250911670652,1,pi2
227,-0.595783452286396,0.6314250911670652,1,pi2
228,-0.595783452286396,0.6314250911670652,1,pi2
229,-0.595783452286396,0.4792074295356027,1,pi2
230,-0.595783452286396,0.6314250911670652,1,pi2
231,-0.595783452286396,0.6314250911670652,1,pi2
232,-0.6860554579142032,0.6314250911670652,1,pi2
233,-0.6860554579142032,0.6314250911670652,1,pi2
234,-0.6860554579142032,0.6314250911670652,1,pi2
235,-0.6860554579142032,0.6314250911670652,1,pi2
236,-0.6860554579142032,0.7836427527985279,1,pi2
237,-0.6860554579142032,0.7836427527985279,1,pi2
238,-0.6860554579142032,0.7836427527985279,1,pi2
239,-0.7763274635420104,0.7836427527985279,1,pi2
240,-0.7763274635420104,0.7836427527985279,1,pi2
241,-0.8665994691698176,0.9358604144299905,1,pi2
242,-0.8665994691698176,0.9358604144299905,1,pi2
243,-0.8665994691698176,0.9358604144299905,1,pi2
244,-0.8665994691698176,0.9358604144299905,1,pi2
245,-0.8665994691698176,0.7836427527985279,1,pi2
246,-0.8665994691698176,0.7836427527985279,1,pi2
247,-0.7763274635420104,0.7836427527985279,1,pi2
248,-0.7763274635420104,0.7836427527985279,1,pi2
249,-0.7763274635420104,0.7836427527985279,1,pi2
250,-0.7763274635420104,0.7836427527985279,1,pi2
251,-0.6860554579142032,0.7836427527985279,1,pi2
252,-0.6860554579142032,0.7836427527985279,1,pi2
253,-0.7763274635420104,0.6314250911670652,1,pi2
254,-0.7763274635420104,0.6314250911670652,1,pi2
255,-0.6860554579142032,0.6314250911670652,1,pi2
256,-0.6860554579142032,0.6314250911670652,1,pi2
257,-0.595783452286396,0.6314250911670652,1,pi2
258,-0.595783452286396,0.6314250911670652,1,pi2
259,-0.595783452286396,0.6314250911670652,1,pi2
260,-0.595783452286396,0.6314250911670652,1,pi2
261,-0.595783452286396,0.6314250911670652,1,pi2
262,-0.595783452286396,0.6314250911670652,1,pi2
263,-0.595783452286396,0.4792074295356027,1,pi2
264,-0.595783452286396,0.6314250911670652,1,pi2
265,-0.595783452286396,0.6314250911670652,1,pi2
266,-0.595783452286396,0.6314250911670652,1,pi2
267,-0.595783452286396,0.6314250911670652,1,pi2
268,-0.595783452286396,0.6314250911670652,1,pi2
269,-0.595783452286396,0.6314250911670652,1,pi2
270,-0.6860554579142032,0.6314250911670652,1,pi2
271,-0.6860554579142032,0.6314250911670652,1,pi2
272,-0.6860554579142032,0.6314250911670652,1,pi2
273,-0.6860554579142032,0.6314250911670652,1,pi2
274,-0.6860554579142032,0.6314250911670652,1,pi2
275,-0.6860554579142032,0.6314250911670652,1,pi2
276,-0.6860554579142032,0.6314250911670652,1,pi2
277,-0.7763274635420104,0.6314250911670652,1,pi2
278,-0.6860554579142032,0.7836427527985279,1,pi2
279,-0.6860554579142032,0.7836427527985279,1,pi2
280,-0.6860554579142032,0.7836427527985279,1,pi2
281,-0.7763274635420104,0.7836427527985279,1,pi2
282,-0.6860554579142032,0.7836427527985279,1,pi2
283,-0.7763274635420104,0.6314250911670652,1,pi2
284,-0.6860554579142032,0.7836427527985279,1,pi2
285,-0.6860554579142032,0.7836427527985279,1,pi2
286,-0.6860554579142032,0.7836427527985279,1,pi2
287,-0.6860554579142032,0.7836427527985279,1,pi2
288,-0.7763274635420104,0.7836427527985279,1,pi2
289,-0.7763274635420104,0.7836427527985279,1,pi2
290,-0.7763274635420104,0.7836427527985279,1,pi2
291,-0.6860554579142032,0.7836427527985279,1,pi2
292,-0.7763274635420104,0.6314250911670652,1,pi2
293,-0.6860554579142032,0.7836427527985279,1,pi2
294,-0.7763274635420104,0.6314250911670652,1,pi2
295,-0.7763274635420104,0.6314250911670652,1,pi2
296,-0.6860554579142032,0.6314250911670652,1,pi2
297,-0.6860554579142032,0.6314250911670652,1,pi2
298,-0.6860554579142032,0.6314250911670652,1,pi2
299,-0.6860554579142032,0.6314250911670652,1,pi2
300,-0.6860554579142032,0.6314250911670652,1,pi2
301,-0.6860554579142032,0.6314250911670652,1,pi2
302,-0.595783452286396,0.4792074295356027,1,pi2
303,-0.595783452286396,0.4792074295356027,1,pi2
304,-0.595783452286396,0.4792074295356027,1,pi2
305,-0.595783452286396,0.4792074295356027,1,pi2
306,-0.595783452286396,0.4792074295356027,1,pi2
307,-0.595783452286396,0.4792074295356027,1,pi2
308,-0.5055114466585887,0.4792074295356027,1,pi2
309,-0.5055114466585887,0.4792074295356027,1,pi2
310,-0.5055114466585887,0.4792074295356027,1,pi2
311,-0.5055114466585887,0.4792074295356027,1,pi2
312,-0.41523944103078153,0.4792074295356027,1,pi2
313,-0.5055114466585887,0.3269897679041401,1,pi2
314,-0.5055114466585887,0.3269897679041401,1,pi2
315,-0.41523944103078153,0.3269897679041401,1,pi2
316,-0.41523944103078153,0.3269897679041401,1,pi2
317,-0.32496743540297435,0.3269897679041401,1,pi2
318,-0.32496743540297435,0.3269897679041401,1,pi2
319,-0.41523944103078153,0.17477210627267747,1,pi2
320,-0.41523944103078153,0.17477210627267747,1,pi2
321,-0.32496743540297435,0.17477210627267747,1,pi2
322,-0.32496743540297435,0.17477210627267747,1,pi2
323,-0.32496743540297435,0.17477210627267747,1,pi2
324,-0.23469542977516714,0.17477210627267747,1,pi2
325,-0.14442342414735995,0.022554444641214876,1,pi2
326,-0.14442342414735995,0.022554444641214876,1,pi2
327,-0.14442342414735995,0.022554444641214876,1,pi2
328,-0.054151418519552734,0.022554444641214876,1,pi2
329,-0.14442342414735995,-0.12966321699024771,1,pi2
330,-0.054151418519552734,-0.12966321699024771,1,pi2
331,-0.054151418519552734,-0.12966321699024771,1,pi2
332,0.03612058710825447,-0.12966321699024771,1,pi2
333,0.03612058710825447,-0.12966321699024771,1,pi2
334,0.03612058710825447,-0.12966321699024771,1,pi2
335,0.12639259273606168,-0.2818808786217103,1,pi2
336,0.12639259273606168,-0.2818808786217103,1,pi2
337,0.2166645983638689,-0.2818808786217103,1,pi2
338,0.2166645983638689,-0.2818808786217103,1,pi2
339,0.2166645983638689,-0.2818808786217103,1,pi2
340,0.3069366039916761,-0.2818808786217103,1,pi2
341,0.3069366039916761,-0.4340985402531729,1,pi2
342,2.6540087503146634,-2.565145803093649,1,pi2
343,2.6540087503146634,-2.565145803093649,1,pi2
344,2.6540087503146634,-2.565145803093649,1,pi2
345,2.6540087503146634,-2.565145803093649,1,pi2
346,2.6540087503146634,-2.565145803093649,1,pi2
347,2.6540087503146634,-2.565145803093649,1,pi2
348,2.6540087503146634,-2.565145803093649,1,pi2
349,2.6540087503146634,-2.565145803093649,1,pi2
350,2.6540087503146634,-2.565145803093649,1,pi2
351,2.6540087503146634,-2.565145803093649,1,pi2
352,2.6540087503146634,-2.565145803093649,1,pi2
353,2.6540087503146634,-2.565145803093649,1,pi2
354,2.6540087503146634,-2.565145803093649,1,pi2
355,2.563736744686856,-2.565145803093649,1,pi2
356,2.563736744686856,-2.565145803093649,1,pi2
357,2.563736744686856,-5.00062838919705,1,pi2
358,2.563736744686856,-2.412928141462187,1,pi2
359,2.473464739059049,-2.412928141462187,1,pi2
360,2.473464739059049,-2.412928141462187,1,pi2
361,2.473464739059049,-2.412928141462187,1,pi2
362,2.473464739059049,-2.412928141462187,1,pi2
363,2.473464739059049,-2.412928141462187,1,pi2
364,2.3831927334312417,-2.412928141462187,1,pi2
365,2.3831927334312417,-2.412928141462187,1,pi2
366,2.3831927334312417,-2.412928141462187,1,pi2
367,2.3831927334312417,-2.412928141462187,1,pi2
368,2.3831927334312417,-2.412928141462187,1,pi2
369,1.4804726771531698,-1.6518398333048736,1,pi2
370,1.4804726771531698,-1.6518398333048736,1,pi2
371,1.4804726771531698,-1.6518398333048736,1,pi2
372,1.4804726771531698,-1.6518398333048736,1,pi2
373,1.4804726771531698,-1.6518398333048736,1,pi2
374,1.4804726771531698,-1.6518398333048736,1,pi2
375,1.4804726771531698,-1.6518398333048736,1,pi2
376,1.4804726771531698,-1.6518398333048736,1,pi2
377,1.4804726771531698,-1.6518398333048736,1,pi2
378,1.4804726771531698,-1.6518398333048736,1,pi2
379,1.4804726771531698,-1.6518398333048736,1,pi2
380,1.4804726771531698,-1.6518398333048736,1,pi2
381,1.4804726771531698,-1.6518398333048736,1,pi2
382,1.4804726771531698,-1.6518398333048736,1,pi2
383,1.4804726771531698,-1.6518398333048736,1,pi2
384,1.4804726771531698,-1.6518398333048736,1,pi2
385,1.4804726771531698,-1.6518398333048736,1,pi2
386,1.4804726771531698,-1.6518398333048736,1,pi2
387,1.4804726771531698,-1.6518398333048736,1,pi2
388,1.4804726771531698,-1.6518398333048736,1,pi2
389,1.4804726771531698,-1.6518398333048736,1,pi2
390,1.4804726771531698,-1.6518398333048736,1,pi2
391,1.4804726771531698,-1.6518398333048736,1,pi2
392,1.4804726771531698,-1.6518398333048736,1,pi2
393,1.4804726771531698,-1.6518398333048736,1,pi2
394,1.4804726771531698,-1.6518398333048736,1,pi2
395,1.4804726771531698,-1.6518398333048736,1,pi2
396,1.4804726771531698,-1.6518398333048736,1,pi2
397,1.4804726771531698,-1.6518398333048736,1,pi2
398,1.4804726771531698,-1.6518398333048736,1,pi2
399,1.4804726771531698,-1.6518398333048736,1,pi2
400,1.4804726771531698,-1.6518398333048736,1,pi2
401,1.4804726771531698,-1.6518398333048736,1,pi2
402,1.4804726771531698,-1.6518398333048736,1,pi2
403,1.4804726771531698,-1.6518398333048736,1,pi2
404,1.4804726771531698,-1.6518398333048736,1,pi2
405,1.4804726771531698,-1.6518398333048736,1,pi2
406,1.4804726771531698,-1.6518398333048736,1,pi2
407,1.4804726771531698,-1.6518398333048736,1,pi2
408,1.4804726771531698,-1.6518398333048736,1,pi2
409,1.4804726771531698,-1.6518398333048736,1,pi2
410,1.4804726771531698,-1.6518398333048736,1,pi2
411,1.4804726771531698,-1.6518398333048736,1,pi2
412,1.4804726771531698,-1.6518398333048736,1,pi2
413,1.4804726771531698,-1.6518398333048736,1,pi2
414,1.4804726771531698,-1.6518398333048736,1,pi2
415,1.4804726771531698,-1.6518398333048736,1,pi2
416,1.4804726771531698,-1.6518398333048736,1,pi2
417,1.4804726771531698,-1.6518398333048736,1,pi2
418,1.4804726771531698,-1.6518398333048736,1,pi2
419,1.4804726771531698,-1.6518398333048736,1,pi2
420,1.4804726771531698,-1.6518398333048736,1,pi2
421,1.4804726771531698,-1.6518398333048736,1,pi2
422,1.4804726771531698,-1.6518398333048736,1,pi2
423,1.4804726771531698,-1.6518398333048736,1,pi2
424,1.4804726771531698,-1.6518398333048736,1,pi2
425,1.4804726771531698,-1.6518398333048736,1,pi2
426,1.4804726771531698,-1.6518398333048736,1,pi2
427,1.4804726771531698,-1.6518398333048736,1,pi2
428,1.4804726771531698,-1.6518398333048736,1,pi2
429,1.4804726771531698,-1.6518398333048736,1,pi2
430,1.4804726771531698,-1.6518398333048736,1,pi2
431,1.4804726771531698,-1.6518398333048736,1,pi2
432,1.4804726771531698,-1.6518398333048736,1,pi2
433,1.4804726771531698,-1.6518398333048736,1,pi2
434,1.4804726771531698,-1.6518398333048736,1,pi2
435,1.4804726771531698,-1.6518398333048736,1,pi2
436,1.4804726771531698,-1.6518398333048736,1,pi2
437,1.4804726771531698,-1.6518398333048736,1,pi2
438,1.4804726771531698,-1.6518398333048736,1,pi2
439,1.4804726771531698,-1.6518398333048736,1,pi2
440,1.3902006715253625,-1.6518398333048736,1,pi2
441,1.4804726771531698,-1.6518398333048736,1,pi2
442,1.3902006715253625,-1.6518398333048736,1,pi2
443,1.4804726771531698,-1.6518398333048736,1,pi2
444,1.3902006715253625,-1.6518398333048736,1,pi2
445,1.3902006715253625,-1.6518398333048736,1,pi2
446,1.4804726771531698,-1.6518398333048736,1,pi2
447,1.3902006715253625,-1.6518398333048736,1,pi2
448,1.3902006715253625,-1.6518398333048736,1,pi2
449,1.3902006715253625,-1.6518398333048736,1,pi2
450,1.3902006715253625,-1.6518398333048736,1,pi2
451,1.3902006715253625,-1.6518398333048736,1,pi2
452,1.4804726771531698,-1.6518398333048736,1,pi2
453,1.4804726771531698,-1.6518398333048736,1,pi2
454,1.3902006715253625,-1.6518398333048736,1,pi2
455,1.3902006715253625,-1.6518398333048736,1,pi2
456,1.3902006715253625,-1.6518398333048736,1,pi2
457,1.3902006715253625,-1.6518398333048736,1,pi2
458,1.3902006715253625,-1.6518398333048736,1,pi2
459,1.3902006715253625,-1.6518398333048736,1,pi2
460,1.3902006715253625,-1.6518398333048736,1,pi2
461,1.3902006715253625,-1.6518398333048736,1,pi2
462,1.3902006715253625,-1.6518398333048736,1,pi2
463,1.3902006715253625,-1.6518398333048736,1,pi2
464,-1.1374154860532393,1.088078076061453,1,pi2
465,-1.047143480425432,1.2402957376929156,1,pi2
466,-1.1374154860532393,1.088078076061453,1,pi2
467,-1.1374154860532393,1.088078076061453,1,pi2
468,-1.047143480425432,1.088078076061453,1,pi2
469,-1.047143480425432,1.088078076061453,1,pi2
470,-1.047143480425432,1.088078076061453,1,pi2
471,-1.047143480425432,1.088078076061453,1,pi2
472,-1.047143480425432,1.088078076061453,1,pi2
473,-0.9568714747976248,1.088078076061453,1,pi2
474,-1.047143480425432,0.9358604144299905,1,pi2
475,-0.8665994691698176,0.9358604144299905,1,pi2
476,-0.7763274635420104,0.9358604144299905,1,pi2
477,-0.7763274635420104,0.7836427527985279,1,pi2
478,-0.7763274635420104,0.9358604144299905,1,pi2
479,-0.6860554579142032,0.9358604144299905,1,pi2
480,-0.6860554579142032,0.7836427527985279,1,pi2
481,-0.595783452286396,0.7836427527985279,1,pi2
482,-1.1374154860532393,1.088078076061453,1,pi2
483,-1.1374154860532393,1.088078076061453,1,pi2
484,-1.047143480425432,1.2402957376929156,1,pi2
485,-1.1374154860532393,1.088078076061453,1,pi2
486,-1.047143480425432,1.088078076061453,1,pi2
487,-0.9568714747976248,0.9358604144299905,1,pi2
488,-0.9568714747976248,0.9358604144299905,1,pi2
489,-0.7763274635420104,0.9358604144299905,1,pi2
490,-0.6860554579142032,0.9358604144299905,1,pi2
491,-0.6860554579142032,0.9358604144299905,1,pi2
492,-0.6860554579142032,0.7836427527985279,1,pi2
493,-0.6860554579142032,0.7836427527985279,1,pi2
494,-0.6860554579142032,0.7836427527985279,1,pi2
495,-0.595783452286396,0.7836427527985279,1,pi2
496,-0.5055114466585887,0.7836427527985279,1,pi2
497,-1.1374154860532393,1.088078076061453,1,pi2
498,-1.047143480425432,1.2402957376929156,1,pi2
499,-1.047143480425432,1.2402957376929156,1,pi2
500,-1.047143480425432,1.2402957376929156,1,pi2
501,-1.047143480425432,1.2402957376929156,1,pi2
502,-1.047143480425432,1.2402957376929156,1,pi2
503,-1.047143480425432,1.2402957376929156,1,pi2
504,-1.047143480425432,1.2402957376929156,1,pi2
505,-1.047143480425432,1.2402957376929156,1,pi2
506,-1.047143480425432,1.2402957376929156,1,pi2
507,-1.047143480425432,1.3925133993243783,1,pi2
508,-1.047143480425432,1.3925133993243783,1,pi2
509,-1.047143480425432,1.3925133993243783,1,pi2
510,-1.047143480425432,1.3925133993243783,1,pi2
511,-1.047143480425432,1.3925133993243783,1,pi2
512,-1.047143480425432,1.3925133993243783,1,pi2
513,-1.047143480425432,1.3925133993243783,1,pi2
514,-1.047143480425432,1.2402957376929156,1,pi2
515,-1.047143480425432,1.2402957376929156,1,pi2
516,-1.047143480425432,1.2402957376929156,1,pi2
517,-1.047143480425432,1.2402957376929156,1,pi2
518,-1.047143480425432,1.2402957376929156,1,pi2
519,-1.047143480425432,1.2402957376929156,1,pi2
520,-1.1374154860532393,1.088078076061453,1,pi2
521,-1.1374154860532393,1.088078076061453,1,pi2
522,-1.1374154860532393,1.088078076061453,1,pi2
