model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.27,pi6,0.0,0.9854997410668047,0.9854997410668047,45.04,0.98,51.46075148809524,False
pi7,LogisticRegression(max_iter=100000),0.98,0.07,3.27,pi8,0.35,0.6341085271317829,0.6883720930232559,38.77,0.98,51.46075148809524,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,123.79,pi1,0.3,0.986060918946825,0.986060918946825,52.98,0.0,51.46075148809524,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,123.79,pi3,0.3,0.984504132231405,0.984504132231405,45.14,0.0,51.46075148809524,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,123.79,pi4,0.3,0.9881075491209927,0.9881075491209927,46.29,0.99,51.46075148809524,False
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.69,0.03,123.79,pi7,0.29,0.9824198552223371,0.9824198552223371,38.77,0.98,51.46075148809524,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.03,pi3,0.0,0.984504132231405,0.984504132231405,37.51,0.0,51.46075148809524,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.03,pi5,0.01,0.9829280910501811,0.9829280910501811,37.59,0.98,51.46075148809524,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.03,pi7,0.01,0.9824198552223371,0.9824198552223371,40.32,0.98,51.46075148809524,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.03,pi8,0.33,0.6578811369509044,0.6883720930232559,46.29,0.98,51.46075148809524,False
pi5,LogisticRegression(max_iter=100000),0.98,0.05,2.72,pi3,0.0,0.984504132231405,0.984504132231405,42.16,0.0,51.46075148809524,False
pi5,LogisticRegression(max_iter=100000),0.98,0.05,2.72,pi4,0.01,0.9881075491209927,0.9881075491209927,37.59,0.99,51.46075148809524,False
pi5,LogisticRegression(max_iter=100000),0.98,0.05,2.72,pi7,0.0,0.9824198552223371,0.9824198552223371,49.25,1.0,51.46075148809524,False
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi3,0.16,0.9259259259259259,0.9259259259259259,1192.19,0.99,1861.12109375,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi4,0.07,0.8333333333333334,0.8333333333333334,1674.53,0.0,1861.12109375,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi5,0.03,0.7966101694915254,0.7966101694915254,1027.96,0.0,1861.12109375,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi6,0.13,0.8958333333333334,0.8958333333333334,1069.61,0.0,1861.12109375,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi7,0.1,0.8666666666666667,0.8666666666666667,1332.67,0.0,1861.12109375,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.68,pi8,0.25,0.5182963407318536,0.6952609478104379,913.56,0.0,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi1,0.16,0.7659574468085106,0.7659574468085106,1192.19,0.93,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi4,0.09,0.8333333333333334,0.8333333333333334,1290.99,0.0,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi5,0.13,0.7966101694915254,0.7966101694915254,1345.22,0.0,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi6,0.03,0.8958333333333334,0.8958333333333334,752.35,0.0,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi7,0.06,0.8666666666666667,0.8666666666666667,1314.26,0.0,1861.12109375,True
pi3,LogisticRegression(max_iter=100000),0.93,0.02,1.14,pi8,0.46,0.46490701859628075,0.6952609478104379,1275.42,0.0,1861.12109375,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi1,0.05,0.7872340425531915,0.7659574468085106,1674.53,0.0,1861.12109375,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi3,0.09,0.9259259259259259,0.9259259259259259,1290.99,0.0,1861.12109375,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi6,0.06,0.8958333333333334,0.8958333333333334,1070.96,0.95,1861.12109375,True
pi4,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi7,0.03,0.8666666666666667,0.8666666666666667,1376.7,0.92,1861.12109375,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.71,pi1,0.03,0.7659574468085106,0.7659574468085106,1027.96,0.0,1861.12109375,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.71,pi3,0.13,0.9259259259259259,0.9259259259259259,1345.22,0.0,1861.12109375,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.71,pi6,0.1,0.8958333333333334,0.8958333333333334,1073.62,0.86,1861.12109375,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.71,pi8,0.43,0.370125974805039,0.6952609478104379,749.76,0.94,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi1,0.13,0.7659574468085106,0.7659574468085106,1069.61,0.0,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi3,0.03,0.9259259259259259,0.9259259259259259,752.35,0.0,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi4,0.06,0.8333333333333334,0.8333333333333334,1070.96,0.79,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi5,0.1,0.7966101694915254,0.7966101694915254,1073.62,0.94,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi7,0.03,0.8666666666666667,0.8666666666666667,1208.92,0.86,1861.12109375,True
pi6,LogisticRegression(max_iter=100000),0.9,0.01,0.98,pi8,0.38,0.5182963407318536,0.6952609478104379,1403.44,0.85,1861.12109375,True
pi7,LogisticRegression(max_iter=100000),0.87,0.01,0.96,pi1,0.08,0.7872340425531915,0.7659574468085106,1332.67,0.0,1861.12109375,True
pi7,LogisticRegression(max_iter=100000),0.87,0.01,0.96,pi3,0.02,0.8888888888888888,0.9259259259259259,1314.26,0.0,1861.12109375,True
pi7,LogisticRegression(max_iter=100000),0.87,0.01,0.96,pi4,0.06,0.8095238095238095,0.8333333333333334,1376.7,0.92,1861.12109375,True
pi7,LogisticRegression(max_iter=100000),0.87,0.01,0.96,pi6,0.03,0.8333333333333334,0.8958333333333334,1208.92,0.9,1861.12109375,True
pi7,LogisticRegression(max_iter=100000),0.87,0.01,0.96,pi8,0.33,0.5362927414517097,0.6952609478104379,1709.26,0.94,1861.12109375,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,13.21,pi1,0.21,0.48936170212765956,0.7659574468085106,913.56,0.0,1861.12109375,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,13.21,pi3,0.21,0.48148148148148145,0.9259259259259259,1275.42,0.0,1861.12109375,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,13.21,pi5,0.24,0.4576271186440678,0.7966101694915254,749.76,0.96,1861.12109375,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,13.21,pi6,0.22,0.4791666666666667,0.8958333333333334,1403.44,0.98,1861.12109375,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,13.21,pi7,0.18,0.5166666666666667,0.8666666666666667,1709.26,0.97,1861.12109375,True
pi2,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi10,0.19,0.6135181975736569,0.708838821490468,818.02,0.0,1861.12109375,True
pi10,"LogisticRegression(C=0.01, max_iter=100000)",0.71,0.02,1.6,pi2,0.24,0.4675324675324675,0.8051948051948052,818.02,0.53,1861.12109375,True
