model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi3,LogisticRegression(max_iter=100000),0.81,0.02,0.68,pi8,0.29,0.514216575922565,0.7035692679975801,822.04,0.0,1683.167822265625,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.77,pi1,0.04,0.8596491228070176,0.8596491228070176,1089.08,0.0,1683.167822265625,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.77,pi3,0.03,0.7872340425531915,0.8085106382978723,1525.32,0.0,1683.167822265625,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.77,pi5,0.08,0.7368421052631579,0.7368421052631579,1283.2,0.98,1683.167822265625,True
pi4,LogisticRegression(max_iter=100000),0.82,0.01,0.77,pi8,0.46,0.35813672111312767,0.7035692679975801,1255.52,0.89,1683.167822265625,True
pi6,LogisticRegression(max_iter=100000),0.93,0.02,0.98,pi1,0.07,0.8596491228070176,0.8596491228070176,1203.08,0.0,1683.167822265625,True
pi6,LogisticRegression(max_iter=100000),0.93,0.02,0.98,pi7,0.1,0.8275862068965517,0.8275862068965517,1424.85,0.86,1683.167822265625,True
pi6,LogisticRegression(max_iter=100000),0.93,0.02,0.98,pi8,0.46,0.4694494857834241,0.7035692679975801,1246.73,0.91,1683.167822265625,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.78,pi1,0.03,0.8596491228070176,0.8596491228070176,1277.83,0.0,1683.167822265625,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.78,pi3,0.04,0.7872340425531915,0.8085106382978723,1764.09,0.0,1683.167822265625,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.78,pi6,0.1,0.9318181818181818,0.9318181818181818,1424.85,0.8,1683.167822265625,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.78,pi8,0.32,0.5124016938898972,0.7035692679975801,1723.01,0.93,1683.167822265625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,43.27,pi1,0.23,0.47368421052631576,0.8596491228070176,759.96,0.0,1683.167822265625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,43.27,pi3,0.19,0.5106382978723404,0.8085106382978723,822.04,0.0,1683.167822265625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,43.27,pi4,0.23,0.4772727272727273,0.8181818181818182,1255.52,0.91,1683.167822265625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,43.27,pi6,0.18,0.5227272727272727,0.9318181818181818,1246.73,0.82,1683.167822265625,True
pi8,LogisticRegression(max_iter=100000),0.7,0.07,43.27,pi7,0.2,0.5,0.8275862068965517,1723.01,0.88,1683.167822265625,True
pi2,LogisticRegression(max_iter=100000),0.81,0.02,1.44,pi10,0.17,0.6360485268630849,0.6863084922010398,651.42,0.0,1683.167822265625,True
pi10,LogisticRegression(max_iter=100000),0.69,0.05,2.93,pi2,0.19,0.4925373134328358,0.8059701492537313,651.42,0.53,1683.167822265625,True
pi5,LogisticRegression(max_iter=100000),0.74,0.03,1.55,pi3,0.05,0.7872340425531915,0.8085106382978723,1303.09,0.0,1683.167822265625,True
pi5,LogisticRegression(max_iter=100000),0.74,0.03,1.55,pi4,0.08,0.8181818181818182,0.8181818181818182,1283.2,0.84,1683.167822265625,True
