model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,LogisticRegression(max_iter=100000),0.69,0.09,150.7,pi6,0.29,0.9839627521986549,0.9839627521986549,34.22,0.99,49.46025390625,False
pi8,LogisticRegression(max_iter=100000),0.69,0.09,150.7,pi7,0.29,0.9813664596273292,0.9813664596273292,42.74,1.0,49.46025390625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.97,pi5,0.0,0.983453981385729,0.983453981385729,41.42,0.99,49.46025390625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.97,pi6,0.0,0.9839627521986549,0.9839627521986549,40.56,0.98,49.46025390625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,3.97,pi8,0.35,0.639607032057911,0.6907962771458118,44.92,0.98,49.46025390625,False
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi3,0.01,0.8333333333333334,0.8333333333333334,1225.13,0.98,1223.0010279605262,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi4,0.0,0.8431372549019608,0.8431372549019608,1250.95,0.0,1223.0010279605262,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi5,0.04,0.8035714285714286,0.8035714285714286,932.04,0.0,1223.0010279605262,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi6,0.1,0.9454545454545454,0.9454545454545454,977.81,0.0,1223.0010279605262,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi7,0.02,0.8253968253968254,0.8253968253968254,1058.06,0.0,1223.0010279605262,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.14,pi8,0.32,0.5176184690157959,0.6907654921020656,994.42,0.0,1223.0010279605262,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi1,0.01,0.8412698412698413,0.8412698412698413,1225.13,0.97,1223.0010279605262,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi4,0.01,0.8431372549019608,0.8431372549019608,867.45,0.0,1223.0010279605262,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi6,0.11,0.9454545454545454,0.9454545454545454,844.37,0.0,1223.0010279605262,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi7,0.01,0.8253968253968254,0.8253968253968254,1226.79,0.0,1223.0010279605262,True
pi3,LogisticRegression(max_iter=100000),0.83,0.02,0.81,pi8,0.47,0.36330498177399756,0.6907654921020656,767.71,0.0,1223.0010279605262,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi1,0.0,0.8412698412698413,0.8412698412698413,1250.95,0.0,1223.0010279605262,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi3,0.01,0.8333333333333334,0.8333333333333334,867.45,0.0,1223.0010279605262,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi6,0.08,0.9272727272727272,0.9454545454545454,1138.21,0.84,1223.0010279605262,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi7,0.02,0.8253968253968254,0.8253968253968254,1006.47,0.91,1223.0010279605262,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.78,pi1,0.04,0.8412698412698413,0.8412698412698413,932.04,0.0,1223.0010279605262,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.78,pi6,0.14,0.9454545454545454,0.9454545454545454,1258.67,0.86,1223.0010279605262,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.78,pi7,0.02,0.8253968253968254,0.8253968253968254,1088.68,0.88,1223.0010279605262,True
pi5,LogisticRegression(max_iter=100000),0.8,0.01,0.78,pi8,0.29,0.5139732685297691,0.6907654921020656,1238.85,0.8,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi1,0.1,0.8412698412698413,0.8412698412698413,977.81,0.0,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi3,0.11,0.8333333333333334,0.8333333333333334,844.37,0.0,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi4,0.1,0.8431372549019608,0.8431372549019608,1138.21,0.83,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi5,0.14,0.8035714285714286,0.8035714285714286,1258.67,0.94,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi7,0.12,0.8253968253968254,0.8253968253968254,868.39,0.8,1223.0010279605262,True
pi6,LogisticRegression(max_iter=100000),0.95,0.02,1.26,pi8,0.43,0.5139732685297691,0.6907654921020656,944.89,0.85,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi1,0.02,0.8412698412698413,0.8412698412698413,1058.06,0.0,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi3,0.01,0.8333333333333334,0.8333333333333334,1226.79,0.0,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi4,0.02,0.8431372549019608,0.8431372549019608,1006.47,0.96,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi5,0.02,0.8035714285714286,0.8035714285714286,1088.68,1.0,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi6,0.12,0.9454545454545454,0.9454545454545454,868.39,0.94,1223.0010279605262,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.81,pi8,0.3,0.523086269744836,0.6907654921020656,822.44,0.96,1223.0010279605262,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,20.64,pi1,0.21,0.47619047619047616,0.8412698412698413,994.42,0.0,1223.0010279605262,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,20.64,pi3,0.21,0.4791666666666667,0.8333333333333334,767.71,0.0,1223.0010279605262,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,20.64,pi5,0.19,0.5,0.8035714285714286,1238.85,0.98,1223.0010279605262,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,20.64,pi6,0.2,0.4909090909090909,0.9454545454545454,944.89,0.88,1223.0010279605262,True
pi8,LogisticRegression(max_iter=100000),0.69,0.08,20.64,pi7,0.2,0.49206349206349204,0.8253968253968254,822.44,0.95,1223.0010279605262,True
pi2,LogisticRegression(max_iter=100000),0.79,0.02,0.81,pi10,0.22,0.565587734241908,0.6899488926746167,653.94,0.03,1223.0010279605262,True
pi10,LogisticRegression(max_iter=100000),0.69,0.03,1.83,pi2,0.2,0.4857142857142857,0.7857142857142857,653.94,0.54,1223.0010279605262,True
