model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi1,0.24,0.45161290322580644,0.8709677419354839,729.7,0.0,1286.799862132353,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi3,0.21,0.4791666666666667,0.6875,929.95,0.0,1286.799862132353,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi4,0.24,0.45454545454545453,0.7954545454545454,1030.46,0.94,1286.799862132353,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi5,0.2,0.4915254237288136,0.7288135593220338,1006.89,0.88,1286.799862132353,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi6,0.2,0.49056603773584906,0.8490566037735849,845.23,0.93,1286.799862132353,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,39.47,pi7,0.21,0.47761194029850745,0.8507462686567164,975.15,0.93,1286.799862132353,True
pi2,LogisticRegression(max_iter=100000),0.74,0.01,0.89,pi10,0.11,0.6307692307692307,0.7162393162393162,660.92,0.0,1286.799862132353,True
pi10,LogisticRegression(max_iter=100000),0.72,0.04,2.05,pi2,0.2,0.5151515151515151,0.7424242424242424,660.92,0.5,1286.799862132353,True
pi4,LogisticRegression(max_iter=100000),0.8,0.02,1.01,pi7,0.01,0.8059701492537313,0.8507462686567164,1103.99,0.92,1286.799862132353,True
pi4,LogisticRegression(max_iter=100000),0.8,0.02,1.01,pi8,0.42,0.3774271844660194,0.6905339805825242,1030.46,0.92,1286.799862132353,True
