model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.84,pi4,0.01,0.8461538461538461,0.8461538461538461,1027.51,0.0,1324.8179481907894,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.84,pi5,0.13,0.7090909090909091,0.7272727272727273,1141.41,0.0,1324.8179481907894,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.84,pi6,0.1,0.9387755102040817,0.9387755102040817,1112.97,0.0,1324.8179481907894,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.84,pi7,0.06,0.8947368421052632,0.8947368421052632,1373.98,0.0,1324.8179481907894,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.84,pi8,0.32,0.51338199513382,0.694647201946472,759.87,0.0,1324.8179481907894,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.71,pi1,0.08,0.8382352941176471,0.8382352941176471,962.59,0.95,1324.8179481907894,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.71,pi4,0.09,0.8461538461538461,0.8461538461538461,1157.04,0.0,1324.8179481907894,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.71,pi5,0.05,0.7090909090909091,0.7272727272727273,1044.04,0.0,1324.8179481907894,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.71,pi6,0.18,0.9387755102040817,0.9387755102040817,954.31,0.0,1324.8179481907894,True
pi3,LogisticRegression(max_iter=100000),0.76,0.01,0.71,pi8,0.25,0.5127737226277372,0.694647201946472,835.63,0.0,1324.8179481907894,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.99,pi1,0.01,0.8382352941176471,0.8382352941176471,1027.51,0.0,1324.8179481907894,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.99,pi3,0.11,0.74,0.76,1157.04,0.0,1324.8179481907894,True
pi4,LogisticRegression(max_iter=100000),0.85,0.01,0.99,pi8,0.46,0.38260340632603407,0.694647201946472,1156.43,0.86,1324.8179481907894,True
pi5,LogisticRegression(max_iter=100000),0.73,0.01,0.74,pi1,0.1,0.8235294117647058,0.8382352941176471,1141.41,0.0,1324.8179481907894,True
pi5,LogisticRegression(max_iter=100000),0.73,0.01,0.74,pi3,0.05,0.68,0.76,1044.04,0.0,1324.8179481907894,True
pi5,LogisticRegression(max_iter=100000),0.73,0.01,0.74,pi6,0.19,0.9183673469387755,0.9387755102040817,1118.29,0.9,1324.8179481907894,True
pi5,LogisticRegression(max_iter=100000),0.73,0.01,0.74,pi7,0.14,0.868421052631579,0.8947368421052632,1260.35,0.91,1324.8179481907894,True
pi6,LogisticRegression(max_iter=100000),0.94,0.04,2.09,pi1,0.1,0.8382352941176471,0.8382352941176471,1112.97,0.0,1324.8179481907894,True
pi6,LogisticRegression(max_iter=100000),0.94,0.04,2.09,pi3,0.18,0.76,0.76,954.31,0.0,1324.8179481907894,True
pi6,LogisticRegression(max_iter=100000),0.94,0.04,2.09,pi5,0.23,0.7090909090909091,0.7272727272727273,1118.29,0.94,1324.8179481907894,True
pi7,LogisticRegression(max_iter=100000),0.89,0.02,0.79,pi1,0.06,0.8382352941176471,0.8382352941176471,1373.98,0.0,1324.8179481907894,True
pi7,LogisticRegression(max_iter=100000),0.89,0.02,0.79,pi5,0.19,0.7090909090909091,0.7272727272727273,1260.35,0.92,1324.8179481907894,True
pi7,LogisticRegression(max_iter=100000),0.89,0.02,0.79,pi8,0.38,0.51338199513382,0.694647201946472,1331.16,0.82,1324.8179481907894,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,9.21,pi1,0.22,0.47058823529411764,0.8382352941176471,759.87,0.0,1324.8179481907894,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,9.21,pi3,0.19,0.5,0.76,835.63,0.0,1324.8179481907894,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,9.21,pi4,0.18,0.5192307692307693,0.8461538461538461,1156.43,0.88,1324.8179481907894,True
pi8,"LogisticRegression(C=0.1, max_iter=100000, solver='liblinear')",0.69,0.02,9.21,pi7,0.19,0.5,0.8947368421052632,1331.16,0.85,1324.8179481907894,True
pi2,LogisticRegression(max_iter=100000),0.74,0.01,0.72,pi10,0.21,0.5288135593220339,0.7186440677966102,818.66,0.0,1324.8179481907894,True
pi10,LogisticRegression(max_iter=100000),0.72,0.03,1.54,pi2,0.21,0.5087719298245614,0.7368421052631579,818.66,0.51,1324.8179481907894,True
