model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi6,LogisticRegression(max_iter=100000),0.99,0.09,5.47,pi4,0.0,0.9891360579410243,0.9891360579410243,32.76,0.99,40.580078125,False
pi6,LogisticRegression(max_iter=100000),0.99,0.09,5.47,pi5,0.01,0.9829192546583851,0.9829192546583851,38.29,0.98,40.580078125,False
pi6,LogisticRegression(max_iter=100000),0.99,0.09,5.47,pi7,0.01,0.9813760993274703,0.9813760993274703,34.12,0.99,40.580078125,False
pi6,LogisticRegression(max_iter=100000),0.99,0.09,5.47,pi8,0.44,0.5507246376811594,0.6915113871635611,36.3,0.98,40.580078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.25,pi4,0.01,0.9891360579410243,0.9891360579410243,35.26,0.99,40.580078125,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.25,pi6,0.01,0.9886187273667874,0.9886187273667874,38.29,0.99,40.580078125,False
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi3,0.02,0.8363636363636363,0.8363636363636363,984.53,1.0,1933.337582236842,True
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi4,0.02,0.7948717948717948,0.7948717948717948,1099.43,0.0,1933.337582236842,True
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi5,0.03,0.7833333333333333,0.7833333333333333,1690.7,0.0,1933.337582236842,True
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi6,0.06,0.8780487804878049,0.8780487804878049,1067.31,0.0,1933.337582236842,True
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi7,0.11,0.9242424242424242,0.9242424242424242,1426.82,0.0,1933.337582236842,True
pi1,LogisticRegression(max_iter=100000),0.81,0.02,0.78,pi8,0.33,0.4888198757763975,0.6888198757763975,1373.18,0.0,1933.337582236842,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.86,pi1,0.02,0.8142857142857143,0.8142857142857143,984.53,0.96,1933.337582236842,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.86,pi4,0.04,0.7948717948717948,0.7948717948717948,1065.34,0.0,1933.337582236842,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.86,pi5,0.05,0.7833333333333333,0.7833333333333333,1512.45,0.0,1933.337582236842,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.86,pi6,0.04,0.8780487804878049,0.8780487804878049,1262.27,0.0,1933.337582236842,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.86,pi8,0.43,0.4111801242236025,0.6888198757763975,1151.85,0.0,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi1,0.04,0.7571428571428571,0.8142857142857143,1099.43,0.0,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi3,0.08,0.8727272727272727,0.8363636363636363,1065.34,0.0,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi5,0.03,0.7666666666666667,0.7833333333333333,1324.53,0.85,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi6,0.08,0.8780487804878049,0.8780487804878049,1062.26,0.92,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi7,0.13,0.9242424242424242,0.9242424242424242,1728.79,0.93,1933.337582236842,True
pi4,"LogisticRegression(C=0.01, max_iter=100000, solver='liblinear')",0.79,0.0,0.89,pi8,0.44,0.35838509316770184,0.6888198757763975,1313.35,0.88,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi1,0.03,0.8142857142857143,0.8142857142857143,1690.7,0.0,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi3,0.05,0.8363636363636363,0.8363636363636363,1512.45,0.0,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi4,0.01,0.7948717948717948,0.7948717948717948,1324.53,1.0,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi6,0.09,0.8780487804878049,0.8780487804878049,1392.06,0.97,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi7,0.14,0.9242424242424242,0.9242424242424242,1605.2,0.92,1933.337582236842,True
pi5,LogisticRegression(max_iter=100000),0.78,0.01,0.82,pi8,0.26,0.5198757763975155,0.6888198757763975,1881.92,0.95,1933.337582236842,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,1.14,pi1,0.06,0.8142857142857143,0.8142857142857143,1067.31,0.0,1933.337582236842,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,1.14,pi3,0.04,0.8363636363636363,0.8363636363636363,1262.27,0.0,1933.337582236842,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,1.14,pi4,0.08,0.7948717948717948,0.7948717948717948,1062.26,0.89,1933.337582236842,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,1.14,pi5,0.09,0.7833333333333333,0.7833333333333333,1392.06,0.89,1933.337582236842,True
pi6,LogisticRegression(max_iter=100000),0.88,0.02,1.14,pi8,0.36,0.513664596273292,0.6888198757763975,821.15,0.85,1933.337582236842,True
pi7,LogisticRegression(max_iter=100000),0.92,0.02,0.96,pi1,0.11,0.8142857142857143,0.8142857142857143,1426.82,0.0,1933.337582236842,True
pi7,LogisticRegression(max_iter=100000),0.92,0.02,0.96,pi4,0.13,0.7948717948717948,0.7948717948717948,1728.79,0.94,1933.337582236842,True
pi7,LogisticRegression(max_iter=100000),0.92,0.02,0.96,pi5,0.14,0.7833333333333333,0.7833333333333333,1605.2,0.87,1933.337582236842,True
pi7,LogisticRegression(max_iter=100000),0.92,0.02,0.96,pi8,0.57,0.35838509316770184,0.6888198757763975,1733.98,0.88,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi1,0.2,0.4857142857142857,0.8142857142857143,1373.18,0.0,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi3,0.18,0.509090909090909,0.8363636363636363,1151.85,0.0,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi4,0.2,0.48717948717948717,0.7948717948717948,1313.35,0.87,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi5,0.21,0.48333333333333334,0.7833333333333333,1881.92,0.78,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi6,0.2,0.4878048780487805,0.8780487804878049,821.15,0.95,1933.337582236842,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,22.05,pi7,0.17,0.5151515151515151,0.9242424242424242,1733.98,0.87,1933.337582236842,True
pi2,LogisticRegression(max_iter=100000),0.79,0.02,1.09,pi10,0.3,0.49348534201954397,0.7280130293159609,947.53,0.03,1933.337582236842,True
pi10,LogisticRegression(max_iter=100000),0.73,0.03,1.91,pi2,0.25,0.4788732394366197,0.7887323943661971,947.53,0.5,1933.337582236842,True
