model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.7,0.03,127.27,pi7,0.29,0.981404958677686,0.981404958677686,35.5,1.0,41.0373046875,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,2.99,pi3,0.0,0.989648033126294,0.989648033126294,40.34,0.0,41.0373046875,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,2.99,pi5,0.01,0.9792853443811497,0.9792853443811497,35.78,0.99,41.0373046875,False
pi4,LogisticRegression(max_iter=100000),0.99,0.06,2.99,pi7,0.01,0.981404958677686,0.981404958677686,41.67,0.99,41.0373046875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.72,pi3,0.01,0.989648033126294,0.989648033126294,34.06,0.0,41.0373046875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.72,pi4,0.01,0.9865424430641822,0.9865424430641822,35.78,0.98,41.0373046875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.72,pi7,0.0,0.981404958677686,0.981404958677686,34.12,0.98,41.0373046875,False
pi5,LogisticRegression(max_iter=100000),0.98,0.06,2.72,pi8,0.33,0.6525336091003102,0.6959669079627715,37.54,0.97,41.0373046875,False
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.83,pi3,0.03,0.8055555555555556,0.8055555555555556,1157.87,1.0,1458.40224609375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.83,pi5,0.11,0.7285714285714285,0.7428571428571429,1409.21,0.0,1458.40224609375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.83,pi6,0.05,0.8913043478260869,0.8695652173913043,935.57,0.0,1458.40224609375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.83,pi7,0.02,0.8153846153846154,0.8307692307692308,1224.28,0.0,1458.40224609375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,0.83,pi8,0.47,0.3643031784841076,0.6833740831295844,1367.33,0.0,1458.40224609375,True
pi3,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi1,0.05,0.8571428571428571,0.8392857142857143,1157.87,0.93,1458.40224609375,True
pi3,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi5,0.06,0.7428571428571429,0.7428571428571429,1309.02,0.0,1458.40224609375,True
pi3,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi7,0.03,0.8307692307692308,0.8307692307692308,1037.03,0.0,1458.40224609375,True
pi3,LogisticRegression(max_iter=100000),0.81,0.01,0.72,pi8,0.3,0.5067237163814181,0.6833740831295844,856.53,0.0,1458.40224609375,True
pi5,LogisticRegression(max_iter=100000),0.74,0.01,0.67,pi1,0.11,0.8571428571428571,0.8392857142857143,1409.21,0.0,1458.40224609375,True
pi5,LogisticRegression(max_iter=100000),0.74,0.01,0.67,pi3,0.06,0.8055555555555556,0.8055555555555556,1309.02,0.0,1458.40224609375,True
pi5,LogisticRegression(max_iter=100000),0.74,0.01,0.67,pi4,0.1,0.8444444444444444,0.8444444444444444,1312.44,0.85,1458.40224609375,True
pi5,LogisticRegression(max_iter=100000),0.74,0.01,0.67,pi7,0.09,0.8307692307692308,0.8307692307692308,1132.51,0.71,1458.40224609375,True
pi5,LogisticRegression(max_iter=100000),0.74,0.01,0.67,pi8,0.23,0.5122249388753056,0.6833740831295844,1056.98,0.65,1458.40224609375,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi1,0.01,0.8571428571428571,0.8392857142857143,935.57,0.0,1458.40224609375,True
pi6,LogisticRegression(max_iter=100000),0.87,0.01,1.09,pi8,0.35,0.5171149144254279,0.6833740831295844,1476.82,0.65,1458.40224609375,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.73,pi1,0.03,0.8571428571428571,0.8392857142857143,1224.28,0.0,1458.40224609375,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.73,pi3,0.03,0.8055555555555556,0.8055555555555556,1037.03,0.0,1458.40224609375,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.73,pi4,0.01,0.8444444444444444,0.8444444444444444,1495.08,0.95,1458.40224609375,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.73,pi5,0.09,0.7428571428571429,0.7428571428571429,1132.51,1.0,1458.40224609375,True
pi7,LogisticRegression(max_iter=100000),0.83,0.01,0.73,pi8,0.32,0.5067237163814181,0.6833740831295844,1250.13,0.89,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi1,0.22,0.4642857142857143,0.8392857142857143,1367.33,0.0,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi3,0.18,0.5,0.8055555555555556,856.53,0.0,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi4,0.17,0.5111111111111111,0.8444444444444444,1392.61,0.97,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi5,0.23,0.45714285714285713,0.7428571428571429,1056.98,0.97,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi6,0.18,0.5,0.8695652173913043,1476.82,0.98,1458.40224609375,True
pi8,LogisticRegression(max_iter=100000),0.68,0.06,29.54,pi7,0.19,0.49230769230769234,0.8307692307692308,1250.13,0.94,1458.40224609375,True
pi2,LogisticRegression(max_iter=100000),0.77,0.03,1.06,pi10,0.25,0.5180722891566265,0.7177280550774526,814.91,0.0,1458.40224609375,True
pi10,LogisticRegression(max_iter=100000),0.72,0.03,1.93,pi2,0.24,0.47297297297297297,0.7702702702702703,814.91,0.48,1458.40224609375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.02,0.92,pi5,0.1,0.7428571428571429,0.7428571428571429,1312.44,0.97,1458.40224609375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.02,0.92,pi7,0.01,0.8307692307692308,0.8307692307692308,1495.08,0.79,1458.40224609375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.02,0.92,pi8,0.33,0.5116136919315404,0.6833740831295844,1392.61,0.7,1458.40224609375,True
